time,frequency,snr
1238294022.5,6.012056107065895,9.377285144195932
1238294148.75,4.747403798957438,16.846491290240156
1238294375.875,4.7370758562920114,8.4863752719756
1238294447.125,4.7370758562920114,10.607425648311263
1238294657.125,4.7370758562920114,9.050678467606646
1238294670.375,4.7370758562920114,13.129147680851496
1238294773.375,4.7370758562920114,13.718554964182307
1238295036.125,4.7370758562920114,14.091644528320659
1238295910.25,4.985540227876587,20.206573339205185
1238296014.25,4.985540227876587,13.834801129373504
1238296035.125,6.687265042070967,20.3446001513734
1238296054.5625,5.302458008464466,11.797352541132637
1238296094.25,5.235621913862517,15.000140812707862
1238296358.25,4.747403798957438,8.621429603926906
1238296467.25,5.235621913862517,13.39550178240836
1238296629.75,4.747403798957438,8.927527595185396
1238296903.25,5.235621913862517,11.318886808670747
1238297754.625,4.7370758562920114,12.955027393556621
1238298095.25,4.985540227876587,15.891464244896383
1238299734.125,4.7370758562920114,12.41845242678642
1238300103.875,4.7370758562920114,11.26876784320634
1238300562.5,6.139005921956651,8.689362105773586
1238302409.6875,5.302458008464466,14.316400961645353
1238310523.5,6.012056107065895,8.448710702412976
1238312533.5,5.646741968931583,51.24544161726719
1238317491.125,4.7370758562920114,9.203205931275455
1238317568.625,4.7370758562920114,19.845875305164654
1238318401.875,4.7370758562920114,8.79332126409664
1238319667.5,6.139005921956651,10.602733215430343
1238321043.75,4.747403798957438,10.525922000778573
1238324624.125,4.7370758562920114,17.260611062584832
1238335533.5,5.193950823479673,10.039065087320516
1238337695.5,6.012056107065895,19.62582780493509
1238337773.5,6.139005921956651,13.355873481367235
1238337784.5,6.139005921956651,14.461040407332199
1238337806.5,5.08654400485548,11.274048888010375
1238337950.53125,4.537404023946279,10.120599018191042
1238339374.5,6.012056107065895,8.75665414671553
1238341583.5,5.193950823479673,39.90176921656239
1238342841.5,6.139005921956651,8.446859373527154
1238342868.5,6.139005921956651,8.720202863025708
1238345505.5,6.139005921956651,8.087098695402224
1238345597.25,5.235621913862517,8.624105742998848
1238346381.5,5.646741968931583,28.131202476104484
1238351016.5,5.193950823479673,9.567436497517491
1238356473.5,6.012056107065895,8.834023794119473
1238358226.125,4.7370758562920114,9.974364845900505
1238360638.75,7.105967942085123,55.582381919652136
1238362729.5,6.012056107065895,9.5280324254068
1238362930.5,6.139005921956651,8.668505720240418
1238365612.5,6.012056107065895,10.421460444956075
1238365955.5,6.012056107065895,8.823368505571494
1238367273.5,6.139005921956651,9.596828386011511
1238367563.5,6.012056107065895,8.075142604669443
1238367959.5,6.139005921956651,8.932527389272742
1238369096.5,6.012056107065895,9.41091732853814
1238370139.5,6.139005921956651,8.070483118654044
1238375659.5,6.012056107065895,8.313120065664995
1238378975.5,6.012056107065895,8.02146997045133
1238379038.5,6.012056107065895,8.828350398597523
1238384103.5,6.012056107065895,10.024914894436218
1238385204.5,6.012056107065895,9.367088481189795
1238398219.5,6.012056107065895,8.005576504637672
1238402407.5,6.012056107065895,9.065393474029863
1238403175.734375,9.667011050715827,10.391108857358098
1238408008.5,6.012056107065895,10.18000225732992
1238408918.5,6.012056107065895,9.06031938541253
1238412873.75,4.5206420568698755,8.386594669619141
1238416685.5,6.139005921956651,8.849134851514194
1238417988.5,6.012056107065895,15.79671402138029
1238417999.5,6.139005921956651,11.100753996346077
1238418143.5,6.139005921956651,9.782602835281176
1238418279.5,6.139005921956651,8.961954522843527
1238418425.6875,5.302458008464466,15.375068036282977
1238418432.5,6.139005921956651,15.302168439442738
1238419223.84375,4.537404023946279,10.753252181097594
1238419494.5,6.139005921956651,8.524516597950962
1238419685.5,6.012056107065895,10.010664502824733
1238419944.5,6.012056107065895,8.278738629400015
1238420034.5,6.139005921956651,8.030706613757308
1238420307.625,4.231978382939244,13.025356594428695
1238420319.5,6.139005921956651,8.179798541448282
1238420753.375,7.022707630018585,12.625381392499369
1238421485.5,5.303625630875013,8.254819269502947
1238421590.8125,5.302458008464466,10.148370796095865
1238422072.5,6.012056107065895,13.504825864022653
1238422266.5,6.139005921956651,10.407100621311798
1238422718.25,4.985540227876587,52.35162688436176
1238422734.5,5.415616317604989,31.609710210752517
1238423271.625,7.022707630018585,9.677739535047689
1238423279.5,6.012056107065895,11.75621832645385
1238423285.5,6.012056107065895,9.208540337037048
1238423294.5,6.139005921956651,10.408400962001576
1238423315.5,6.012056107065895,8.56575199294168
1238423428.5,6.139005921956651,11.740223389468083
1238423690.25,4.985540227876587,8.381228868100287
1238423794.8125,7.436660129727071,8.195439344384386
1238423798.5,6.139005921956651,13.362364080229643
1238423806.5,6.139005921956651,9.816997655860039
1238423958.5,6.139005921956651,17.235172210848578
1238423967.5,6.139005921956651,14.50228971842788
1238424117.5,6.012056107065895,9.04807769678369
1238424249.5,6.139005921956651,16.807198210712052
1238424256.5,6.139005921956651,8.63795317794419
1238424352.5,6.959022113015156,9.14188870062373
1238424485.5,5.303625630875013,9.491998475755734
1238424494.5,6.139005921956651,9.111936092745093
1238424724.625,7.022707630018585,8.434507865751364
1238425274.625,7.374976488362412,9.60680333458161
1238425293.5,6.012056107065895,9.651282981636001
1238425670.5,6.012056107065895,15.89277683706653
1238426098.625,4.231978382939244,9.981087665983635
1238426137.5,6.012056107065895,17.33874703268903
1238426159.0625,5.302458008464466,9.992119308308014
1238426449.5,4.303507727235463,12.419269671617789
1238426563.5,4.878347702883134,11.384509560626572
1238426680.5,5.646741968931583,37.34371855189122
1238441599.5,6.139005921956651,10.495441622113558
1238441835.875,4.7370758562920114,8.596864529516065
1238442225.5,6.012056107065895,8.164964699614606
1238442575.5,6.139005921956651,10.356789596204422
1238442614.5,6.139005921956651,13.143752064466907
1238442731.75,7.105967942085123,13.392861496187003
1238443545.5,6.139005921956651,11.386026861004614
1238443652.5,6.139005921956651,11.914162539460632
1238444774.5,6.139005921956651,8.002450029817856
1238445120.5,6.012056107065895,9.709462014886263
1238445394.375,7.022707630018585,8.02673474571852
1238445411.5,6.012056107065895,8.236186027587825
1238445627.5,6.012056107065895,8.32856638652776
1238471121.5,6.139005921956651,10.78422899673747
1238472098.5,6.012056107065895,8.53266084199527
1238477056.5,6.139005921956651,9.783712409099934
1238477065.5,6.139005921956651,8.18749030566043
1238482108.125,4.231978382939244,8.512882221788058
1238482319.5,6.012056107065895,8.617624426729133
1238482397.234375,12.439047783167728,14.06771745736405
1238484277.75,4.985540227876587,18.829468574900183
1238486495.125,4.7370758562920114,8.166663150399907
1238486832.5,6.012056107065895,8.265769034140678
1238453746.75,5.498248047753185,53.83971783416818
1238455805.125,4.7370758562920114,10.920655278426928
1238458016.5,6.012056107065895,8.711314154854502
1238460739.328125,9.667011050715827,8.133218814850942
1238465021.5,6.012056107065895,9.495777073269824
1238465027.5,6.012056107065895,9.085352579174769
1238470409.5,6.139005921956651,8.879234080292008
1238470416.5,6.012056107065895,9.710419798071941
1238490553.25,5.235621913862517,16.98754139715574
1238490739.125,4.7370758562920114,10.683570097833343
1238490822.25,4.747403798957438,12.342275042571947
1238491337.25,4.985540227876587,9.495076270533044
1238491580.375,4.7370758562920114,11.166269587104408
1238500505.125,4.7370758562920114,8.44582775584973
1238501080.25,4.985540227876587,18.56560977818373
1238501112.75,4.985540227876587,13.887485728271894
1238501225.5,6.139005921956651,8.79677591086571
1238501238.75,5.235621913862517,24.39957299340957
1238501245.625,6.687265042070967,20.46224246756431
1238501553.25,4.985540227876587,19.328361824236342
1238501571.25,4.747403798957438,9.595853818494914
1238501760.375,4.7370758562920114,10.394892800889561
1238501783.875,4.7370758562920114,8.215851807738277
1238501887.75,5.235621913862517,21.81760927492458
1238502120.5,6.139005921956651,8.116857857997045
1238502438.125,4.7370758562920114,8.779914795325599
1238502451.875,6.687265042070967,35.03115767196194
1238502710.625,4.7370758562920114,11.397674264789185
1238502807.25,5.774047876638851,24.13347833843271
1238502831.25,5.235621913862517,23.843260552526978
1238502880.25,4.985540227876587,20.617267514065517
1238503432.25,5.235621913862517,35.27125062409135
1238503453.625,4.7370758562920114,11.551266193524327
1238503496.375,4.7370758562920114,9.34032232066622
1238503735.75,5.235621913862517,33.163720094095694
1238503763.75,4.747403798957438,20.598579304070462
1238503807.75,4.5206420568698755,10.148148468260734
1238503818.125,4.231978382939244,8.049357691097297
1238503951.25,5.498248047753185,40.78336915877471
1238504092.625,4.7370758562920114,9.12104315140065
1238504099.375,4.7370758562920114,19.30145718785766
1238504134.875,4.231978382939244,9.852565972235642
1238504276.625,7.374976488362412,73.14804329271804
1238504318.75,4.985540227876587,20.465964366384597
1238504396.125,4.7370758562920114,8.531809028107812
1238504424.125,7.022707630018585,49.84423859524934
1238504443.25,5.235621913862517,19.115741603562498
1238504460.75,5.498248047753185,21.609868971445746
1238504488.8125,5.302458008464466,20.376937575766345
1238504539.625,4.7370758562920114,8.00811059610498
1238504550.25,5.235621913862517,27.12550100976912
1238504723.875,4.7370758562920114,9.084258795082224
1238504827.25,4.985540227876587,32.35225912565419
1238505013.25,5.498248047753185,29.355707418717067
1238505078.9375,6.643715630702595,29.428840811083674
1238505079.0625,6.643715630702595,26.0927729103993
1238505107.625,4.7370758562920114,12.53322563218226
1238505230.125,4.7370758562920114,18.188201960495643
1238505301.75,4.5206420568698755,8.587978339810093
1238505328.625,4.7370758562920114,18.440529973826663
1238505454.25,4.3047116849063105,9.113879929852212
1238505457.640625,9.667011050715827,11.508440438134368
1238505468.75,4.5206420568698755,10.860095889079469
1238505482.75,5.498248047753185,25.900509529920935
1238505579.625,4.7370758562920114,8.505885509360587
1238505608.25,5.235621913862517,26.20100026403467
1238505666.625,4.7370758562920114,10.20067925315206
1238505684.875,4.7370758562920114,14.059946940344162
1238505773.25,5.235621913862517,27.970257416471306
1238505809.25,4.985540227876587,19.269703017573
1238505826.625,4.7370758562920114,9.981061396675042
1238505883.75,5.235621913862517,28.970966432800335
1238505901.25,5.235621913862517,30.713590366073415
1238505967.375,4.231978382939244,9.031472293427786
1238505995.875,4.7370758562920114,25.180278863113923
1238506025.75,5.235621913862517,36.952223207552485
1238506062.125,7.374976488362412,96.67128004587802
1238506190.25,5.235621913862517,33.99525731907768
1238506402.75,5.235621913862517,34.43642719498195
1238506431.375,4.7370758562920114,12.028889970523315
1238506596.75,5.235621913862517,32.384855270735144
1238506750.25,5.235621913862517,31.381624547270295
1238506763.75,4.747403798957438,21.200988995535155
1238506781.75,5.235621913862517,32.13566747803607
1238506840.125,4.7370758562920114,13.53468700162939
1238506926.25,5.498248047753185,33.18642319701462
1238507065.125,4.7370758562920114,11.476528410911193
1238507291.125,4.231978382939244,8.845051171631091
1238507478.625,4.7370758562920114,26.08189178822934
1238507505.375,7.022707630018585,69.55246622812803
1238507598.875,4.7370758562920114,12.443498174850566
1238507602.875,4.7370758562920114,16.736782781020654
1238507613.375,4.7370758562920114,8.36769990068403
1238507680.25,5.498248047753185,35.21943806691678
1238507702.25,5.235621913862517,35.177003883326975
1238507790.625,8.96984312609811,110.94945711880354
1238507892.625,7.022707630018585,65.07856720073835
1238507936.625,8.541394791036987,92.05340707810255
1238507999.25,4.985540227876587,23.001398373072078
1238508100.125,4.7370758562920114,14.570341220133185
1238508154.75,5.498248047753185,41.65898915292097
1238508176.75,5.235621913862517,33.646511280134604
1238508191.25,5.235621913862517,34.46533508419377
1238508209.125,4.7370758562920114,8.59662207059633
1238508218.625,4.7370758562920114,16.00658753560291
1238508262.25,5.235621913862517,35.93764784377286
1238508329.875,6.687265042070967,56.69263623377156
1238508397.125,4.231978382939244,10.98468124641335
1238508453.75,5.235621913862517,36.98377692736465
1238508588.125,4.7370758562920114,8.164595939838764
1238508671.75,5.498248047753185,38.368417922675405
1238508679.375,4.7370758562920114,20.01457533817169
1238508694.25,4.985540227876587,27.559619605629432
1238508900.75,4.747403798957438,24.38556337534474
1238509021.25,5.498248047753185,36.188209130485305
1238509039.25,4.985540227876587,18.032422274180764
1238509060.375,7.022707630018585,66.2907316253158
1238509151.75,4.985540227876587,24.54933729474768
1238509204.25,5.498248047753185,29.414369467203972
1238509251.75,5.498248047753185,29.794045458744577
1238509298.25,4.985540227876587,13.97155769237391
1238509320.25,5.235621913862517,19.89032137990637
1238509371.125,7.022707630018585,45.35402127447575
1238509516.625,9.41978303019539,116.20330704692346
1238509520.125,8.96984312609811,110.37529922730599
1238509614.25,5.235621913862517,38.281690001409515
1238509745.5,6.139005921956651,8.829820794755236
1238509756.25,5.774047876638851,29.36150941934824
1238509766.75,5.235621913862517,27.653927268302677
1238509808.25,4.985540227876587,16.12835757277066
1238509878.625,4.231978382939244,12.142996656341488
1238509879.25,4.3047116849063105,11.793947979476233
1238509964.125,4.7370758562920114,16.305885961532834
1238509987.84375,4.537404023946279,10.429729687719151
1238510001.25,5.235621913862517,29.950364939691944
1238510083.625,7.022707630018585,50.74967109162886
1238510117.25,4.5206420568698755,8.515438056775524
1238510132.25,5.498248047753185,12.023370031150323
1238510178.875,8.541394791036987,93.82690958964362
1238510316.25,5.774047876638851,24.70360204551454
1238510349.875,4.7370758562920114,10.603403307928865
1238510393.25,4.985540227876587,43.045872270612406
1238510447.25,4.985540227876587,37.55699646052194
1238510596.875,4.7370758562920114,16.118979537288148
1238510611.125,4.7370758562920114,19.313076323051007
1238510684.75,5.235621913862517,31.65766566687613
1238510698.375,7.022707630018585,53.20713990288946
1238510745.25,4.985540227876587,30.404669117885998
1238510767.625,4.7370758562920114,13.177613041198232
1238510781.875,6.687265042070967,47.47486156438719
1238510796.875,4.7370758562920114,8.812486388683896
1238511016.75,5.235621913862517,37.62308299696654
1238511115.125,4.7370758562920114,13.158869399550083
1238511155.375,7.022707630018585,74.25657560080654
1238511227.75,5.235621913862517,32.24351655265464
1238511250.25,4.985540227876587,20.503972068450917
1238511265.25,5.235621913862517,28.63680761773107
1238511313.25,5.235621913862517,26.904227362071893
1238511341.625,7.374976488362412,91.15542847212636
1238511392.75,4.985540227876587,19.672319785303472
1238511434.625,4.7370758562920114,15.44401608961142
1238511469.125,4.7370758562920114,9.28025096012121
1238511537.75,4.747403798957438,10.836849846157753
1238511551.125,4.7370758562920114,11.902233500261529
1238511578.875,4.231978382939244,8.819948646802784
1238511676.875,6.687265042070967,44.08139962711342
1238511691.375,8.133411471164653,100.25483411589752
1238511736.25,4.985540227876587,20.479179534770072
1238511751.5,6.012056107065895,8.48786443834787
1238511758.875,4.7370758562920114,9.756510897719654
1238511784.25,5.235621913862517,32.62441770094285
1238511825.875,4.7370758562920114,11.789152816004087
1238511907.875,4.7370758562920114,18.58380230555613
1238512093.25,5.235621913862517,31.42896344059672
1238512391.25,5.498248047753185,30.27224822623039
1238512464.5,6.012056107065895,8.221604520986718
1238512490.125,4.7370758562920114,21.32147411133669
1238512508.875,4.7370758562920114,14.901941350752352
1238512539.125,4.7370758562920114,14.962175397064527
1238512630.125,7.374976488362412,90.25439407701201
1238512641.125,7.022707630018585,68.53066050300207
1238512797.625,7.374976488362412,74.44837318499546
1238512877.25,4.985540227876587,23.336219354255256
1238512898.875,7.744915646410647,80.85606867221537
1238512982.125,7.022707630018585,34.9371866701756
1238513062.75,5.498248047753185,32.832021627775696
1238513077.25,4.747403798957438,14.833405669118756
1238513111.375,4.7370758562920114,13.53645670347237
1238513125.375,4.7370758562920114,8.280344976626914
1238513153.875,4.7370758562920114,10.800818812431519
1238513235.5,6.139005921956651,8.802136523465816
1238513355.25,4.985540227876587,27.208096940809355
1238513359.1875,5.302458008464466,16.93832571054017
1238513368.625,4.7370758562920114,8.7767595645613
1238513472.25,5.498248047753185,24.77858908410868
1238513479.25,4.985540227876587,25.79565713751697
1238513640.125,7.744915646410647,70.54990039488372
1238513726.75,5.498248047753185,12.923330036565234
1238513741.25,5.235621913862517,8.021682473375538
1238513756.75,5.774047876638851,12.398181663179463
1238513787.9375,6.643715630702595,14.403550617162342
1238513810.25,5.498248047753185,13.838958911316432
1238513853.75,5.235621913862517,23.27246819930241
1238513881.75,5.235621913862517,18.975659540361324
1238513913.25,5.498248047753185,27.590510183754247
1238514051.875,8.96984312609811,82.70522318876553
1238514138.625,7.022707630018585,52.29801802462818
1238514153.4375,5.9353199704800685,11.31389455909311
1238514156.9375,5.302458008464466,8.292277722276205
1238514167.375,6.063682211525832,15.804767235962917
1238514171.25,5.235621913862517,9.774321619583924
1238514223.25,5.235621913862517,16.04148632206075
1238514307.875,8.133411471164653,72.79652003143066
1238514348.25,4.985540227876587,17.62722426716666
1238514359.25,5.235621913862517,20.75388330263283
1238514418.75,5.235621913862517,19.08916342847883
1238514456.75,5.498248047753185,20.25032438305373
1238514518.125,6.687265042070967,29.886602331988634
1238514536.625,4.7370758562920114,8.483908647663256
1238514610.5,6.139005921956651,9.731652462688874
1238514626.25,4.985540227876587,21.958465200745387
1238514678.625,7.744915646410647,65.56193054116133
1238514682.125,9.41978303019539,79.68258513480286
1238514878.25,5.235621913862517,16.597839372036468
1238514916.25,5.498248047753185,14.755502999092727
1238514919.75,4.985540227876587,10.281654354182574
1238514960.875,8.133411471164653,75.04495200007135
1238515006.75,4.985540227876587,10.20962336107017
1238515036.25,4.985540227876587,10.372456672682922
1238515039.75,5.235621913862517,22.106490458015195
1238515153.75,5.235621913862517,22.27360864704534
1238515174.75,4.985540227876587,25.620540935532897
1238515318.625,7.022707630018585,33.763382972530444
1238515381.25,5.235621913862517,16.454793646138945
1238515442.25,5.235621913862517,17.246884762563283
1238515467.25,4.985540227876587,12.306338538465543
1238515552.125,7.022707630018585,37.41506708882114
1238515599.75,5.498248047753185,14.743193808853045
1238515636.375,7.374976488362412,49.019087514485186
1238515639.875,8.133411471164653,57.91321526665317
1238515787.625,7.022707630018585,29.821418625477204
1238515824.75,5.235621913862517,12.71670503704377
1238515873.875,7.744915646410647,49.23171309467322
1238515884.375,7.374976488362412,52.68652559733078
1238515935.625,6.687265042070967,17.96439519184644
1238516015.25,5.498248047753185,17.07113558220948
1238516080.25,5.235621913862517,18.406094057946582
1238516140.75,5.498248047753185,13.586247103706494
1238516170.125,7.022707630018585,41.56639096804251
1238516241.25,4.985540227876587,11.773258701910988
1238516252.25,5.235621913862517,15.992379806226365
1238516358.25,5.235621913862517,12.985859986719476
1238516365.25,5.498248047753185,11.461664212742031
1238516398.25,4.985540227876587,10.341532802155237
1238516411.25,4.985540227876587,11.066999902407897
1238516435.25,4.985540227876587,11.772676158945456
1238516499.25,4.985540227876587,11.733800267606359
1238516509.75,5.235621913862517,9.922584224459332
1238516527.75,4.985540227876587,10.275455544059435
1238516538.875,7.022707630018585,21.704005729874776
1238516650.75,5.235621913862517,13.346364669997406
1238516762.875,4.7370758562920114,8.430411692596433
1238516858.25,5.235621913862517,14.402498821088953
1238516907.25,5.235621913862517,12.782705820522866
1238516943.25,4.985540227876587,13.122765809560166
1238516957.25,5.498248047753185,9.857030144241712
1238516960.75,5.498248047753185,16.551486119965023
1238516995.25,5.235621913862517,17.850074811129183
1238517078.25,4.985540227876587,12.510725864417454
1238517082.25,5.235621913862517,12.998574585251328
1238517122.625,7.022707630018585,26.086120183314467
1238517135.75,5.774047876638851,11.178977888274414
1238517162.25,5.235621913862517,14.005823257915772
1238517179.75,5.235621913862517,15.6622834872733
1238517313.875,7.744915646410647,42.56519016253189
1238517327.125,7.744915646410647,43.46935450899263
1238517336.25,4.747403798957438,10.707278684498895
1238517350.125,6.687265042070967,22.950602572676395
1238517363.25,5.235621913862517,18.404067249397478
1238517434.625,7.374976488362412,40.42418579375807
1238517445.375,8.133411471164653,37.628019082793806
1238517490.75,4.985540227876587,8.240593815894156
1238517504.875,8.133411471164653,42.334839609705554
